Unnamed: 0,French_Raw,French_Code,SoldAfterDays,CountEntity,French_Code_Parent,Code,Title,imagefiles,Rank_SoldAfterDays,Rank_CountEntity,Score,German_Raw,German_Code,Average Amount,German_Code_Parent,Imagefile,Rank_Average_Amount,Swiss_Raw,Swiss_Code,Swiss_Code_Parent,Danish_Raw,Danish_Code,Danish_Code_Parent
91,chair,IfcFurniture.CHAIR,99.03529411764706,85,IfcFurniture.CHAIR,,,"[['6366b45f-6dc0-44de-b311-3b769a009584.jpg', '79397296-b2fb-4b89-88cd-ba92ca9addd4.jpg', 'b9a9da4e-03c4-4a32-b893-bce447fae885.jpg'], ['cb1df9fa-79ae-4195-ad34-fe76962e3399.jpeg'], ['ef630755-2c3a-4648-8090-c927413c8569.jpg'], ['53a2710e-c782-46f1-bbdd-1b0b9124ac5e.jpeg'], ['1745c1b3-59c8-4846-b9d6-a78e8849e4f1.jpeg'], ['35f3fc2c-809c-4a2f-b69e-603177a9bb53.jpeg'], ['335dc73e-1be1-4190-8edc-2b1889bb3a5c.jpeg'], ['2dbd56a8-a8c5-460f-93dc-b40201462fd4.jpeg'], ['3063b25a-4410-486c-8840-c059f4844f86.jpeg'], ['b0316879-6b3e-472e-8328-8c5ce9facfcc.jpeg', '925ba2bb-3ef9-4b50-bd55-a73e723364a6.jpeg', '70a66da3-87f2-458a-b654-b8f5d3bead16.jpeg', '599b8cb6-8540-49d7-a82a-03cd58934f19.jpeg'], ['5c3b41ef-0921-48d2-8341-9c2138e14e90.jpeg'], ['884f6160-3b5d-4351-a023-7b31ca97f919.jpeg'], ['aa88ac86-55a3-48db-8ac8-423767d8dc75.jpeg'], ['e42fad9d-3461-48cb-8fe8-44c80621e058.jpeg'], ['5c8c854e-e58e-4fb8-aec8-fec1b74836eb.jpeg', 'e117a395-c9ab-4248-bb52-7b6892faed07.jpeg'], ['c740d0f9-e52b-42ff-8ac7-baecc8f272f2.jpeg'], ['f33f2b81-6a19-4d6a-8a1d-5d74913a8ff1.jpeg'], ['2aee6735-1cc9-444b-9f5b-8e87dc8305b6.jpeg'], ['b4aae2a7-8051-4469-be45-93ed63a6b6b1.jpeg', '0ab2e24b-0e5e-40c4-ab60-5ca59ca38be3.jpeg'], ['eb987305-ae9c-462d-84ff-39cf52e3b24e.jpeg'], ['4a3db408-a4bb-4463-ba4a-07aa8789ebe2.jpeg'], ['be96cade-2128-493d-b7f5-a678d8902266.jpeg'], ['c7f57b99-3190-4129-8ce4-4fa4b8db9c15.jpeg', 'daf860ed-e4ca-4ca5-8f20-8e75d120f076.jpeg'], ['3e2387d2-4964-4372-98c6-86a109c804d4.jpeg'], ['af14ac15-8fde-46a0-b7eb-b3056fd2ece3.jpeg'], ['767d7f58-f6cb-4ad2-8f99-495e9a1fc0ed.jpeg', '88e846fa-7926-4559-8e78-07bba4691afa.jpeg'], ['82bc4833-d2c5-4c20-9146-e3fb6ad23262.jpeg'], ['493e49dd-e48e-4664-9cb0-90ac5b72ffae.jpeg', '802378de-59cf-4975-99d6-0fd69efaca9f.jpeg'], ['9835bcfc-aae0-4aa6-979a-1ab35a0e2342.jpeg'], ['63ac7b24-9f2c-4881-975e-2454fdd5dad5.jpeg'], ['ac63d61b-5561-4095-861f-7817b3153121.jpeg'], ['7a8bb855-8309-48fe-83b3-91d030dbd19a.jpeg'], ['a5fe366f-d355-4d1c-9c91-079117189899.jpeg', 'e441d4e4-e87b-4f73-8ef2-236b2c943cab.jpeg'], ['3c76fccc-b664-4c88-ad91-44aa413cb39e.jpeg'], ['14d5f639-bcaf-42b3-b687-fb2c0e0fbfc6.jpeg'], ['190d1f44-d109-490a-9802-140222af7b22.jpeg'], ['45820d45-cfae-47e1-899d-e3bb3018c852.jpeg'], ['10b8504a-772f-4125-acd9-61b48fdf4434.jpeg'], ['48d6ac0b-51a3-4ec2-9574-1ec4a7bb8b59.jpeg', 'ea4a9c19-2998-4e57-95ab-96b27e87b770.jpeg', '69f03bdd-9c3c-45e6-86d2-3282b2131ea3.jpeg'], ['f41f3c56-e08b-457c-af4a-410fdb32987d.jpeg', '8f1ed489-fe05-40e1-a981-d6eb8e47f951.jpeg', 'c4ccb63b-7428-4a4b-a1b3-4dcf998a104c.jpeg'], ['6e23c19b-bb2b-4392-aad4-5c6e12a5c91f.jpeg', 'f513a6f0-9ad4-4fa3-ad61-704d7d01cfd0.jpeg'], ['2e888020-f9b8-4071-9e10-d0bdb11c1297.jpeg'], ['ad9dcfc5-e5fa-4fa8-9f4e-595d60384a10.jpeg'], ['7c92c7ed-2dff-46f4-a19b-18a3da360465.jpeg'], ['d0d39847-12c5-410d-9613-c8061efbf846.jpeg'], ['d6ba28ed-3134-417c-a84a-a28be15da50b.jpeg'], ['b1f4d550-0b18-4262-84dd-99096505257c.jpeg'], ['73ac3f9c-af72-40bd-9695-4b855c5b628e.jpeg'], ['748e399d-263f-4971-a948-e90f7ab5e31d.jpeg'], ['f4f58820-0717-40e9-882a-1f7a7328cf79.jpeg'], ['738147f2-8520-40d3-b801-ce822592b06d.jpeg'], ['22b90bf0-ceb3-4cd2-8a07-0d00f3a6bf13.jpeg'], ['f1e40ab3-1fc3-432e-a893-0f239b6c5ba9.jpeg'], ['78256e7d-b39f-4715-bd09-d83beee9abfa.jpeg'], ['50861979-a2a8-4b0b-b2d3-35eec51d0982.jpeg'], ['95b1db6d-eb33-42b7-afbb-9760e515a0b9.jpeg'], ['38052da8-125c-4974-bfd2-3034e095cc15.jpeg'], ['98102ed6-95ce-4815-8b64-52a7ba9c03df.jpeg'], ['dfaa8aeb-5ff7-4e41-b6b0-43608f7d388d.jpeg', '533130f5-dd5c-4ac0-920b-87a4e3a18182.jpeg'], ['6d202fc2-1686-4bca-a213-db0f94899d1f.jpeg'], ['ed008948-896d-4b0c-ad02-4e12ed3ed91c.jpeg'], ['7e45ab33-3477-4666-a23e-ea99371d59ae.jpeg'], ['4227e6eb-e7e5-4717-9775-4fb344cbc1e8.jpeg'], ['65dd9db4-d2a6-48c2-bb6a-1b37f572c20c.jpeg'], ['69e3c0bd-55ea-437b-87c1-680ad0bfcbff.jpeg'], ['94091432-def8-4f35-9b4a-bc27149eb56d.jpeg'], ['5b68a87f-8e4c-4ed3-b6ad-632edae5cb41.jpeg'], ['dd2e8a54-2623-4e7a-a090-b951bf8211d0.jpeg', '832fddb9-21b5-40b4-b75c-a49c2b1962f0.jpeg', '9c23d4cb-4b3e-49e3-ad39-f5f1dfa57cef.jpeg', 'c635a621-d271-45c6-b3ce-310697d4b872.jpeg'], ['3fd8da44-3fd6-48d5-975d-a2ca4ef9befd.jpeg'], ['17608747-7a1d-4681-9df4-037c8bfb2cf7.jpeg', '90a93376-1d88-476d-854c-87d427c5f629.jpeg'], ['109fe924-6843-44e2-a692-84472fb0772d.jpeg'], ['1a897e0b-42bf-48a6-9e99-ebecf04b297a.jpeg'], ['51ba9bda-0485-4e1b-9667-90d73112790b.jpeg'], ['b03b0aa5-25c4-44c0-b30a-36a9586fe1a0.jpeg'], ['92329ef8-bf88-4b8a-8293-f901327e64f8.jpeg'], ['3919f373-f7a5-4a5f-99dd-3e832fbfebbf.jpeg'], ['ac2db105-40f2-4c91-a93c-10f81cfdb70c.jpeg'], ['787152cf-7d09-4f4d-aa2b-465f44737536.jpeg', 'dda3c9b7-1d4a-44ae-a96f-ccfbd5ce2edd.jpeg'], ['9ecbad6a-b244-4e43-8062-6c3dfd59285f.jpeg'], ['35d4cd6e-b5fa-42ea-b516-4abfa56ad015.jpeg'], ['7d024a17-7f71-4cb1-bb15-4d2cfe6764d5.jpeg', 'de6e9179-3e21-48cb-9ea2-6103d0b142b5.jpeg'], ['34d83d18-e10e-49f1-8bae-528ab70a23c11681302635555-327d65a0-ddf4-44c7-9eab-3cef6ed5f690.jpeg', 'a491d3c8-1b61-4aba-b59a-d93dfe6e002d1681302635555-e2468557-8ac0-44a7-8a9e-8590a888c7d1.jpeg'], ['f23f4ede-ccd8-44cd-ab04-1d23c225e60a1681302643912-8714f314-b58c-451b-9a09-d5e59a5fa191.jpeg', '55ffbc6c-01f1-4087-831b-13a10b9f618d1681302643912-48da4f48-1860-4d63-8264-aae02deaa0a4.jpeg', 'de74ca9e-3cef-4792-b483-cf782ebdbeb31681302643912-dfbbe616-e7bf-4361-a859-a960419a4858.jpeg'], ['92d4ffff-6466-450c-b499-8d85a66a3469.jpg', 'aa39c55b-0e54-4a34-927a-055ccaf657d0.jpg'], ['653ec3cf-434c-4ff3-897c-ec210b140e83.jpg', 'c94dbbef-b06c-4ae5-903f-f239c3e58811.jpg']]",10.0,10.0,20.0,,,,,,,,,,,,
0,table,IfcFurniture.TABLE,121.77906976744184,86,IfcFurniture.TABLE,,,"[['84c53165-3f30-4c10-b281-ff358f8e2114.jpeg'], ['8a88b79d-998f-479b-b038-f2dc6fb0f076.png', '2cf06052-50ed-47c7-a2dd-b4ea9ea01803.jpeg'], ['076b6560-fe05-4009-9111-b21fcf059832.jpg'], ['fe5373e4-a8b3-4581-99c0-044f9e89444a.jpeg', '2cc264f8-2347-4a11-9bb8-944d0edb57fa.jpeg'], ['e3f10b61-72e6-423e-9e11-87546208cb97.jpeg'], ['c35f5726-b8bc-474c-8451-8854d7b0f468.jpg'], ['69dd65e7-a7fc-4b59-a023-394c650c93c1.jpg'], ['19fcdaf5-ddd9-4f42-a623-f79ac892da87.jpeg'], ['1c4d121a-e0ac-4d99-83e0-e2f6f7328675.jpeg'], ['d19c5b98-4a1d-49dd-bd1e-31ecc8bff832.jpeg', 'c7e6cf98-9440-4fbf-b148-53f790df325e.jpeg', '70379550-9640-45da-ac33-bc08710f217e.jpeg'], ['41009131-16bb-40f5-bf32-a5f7877c16e3.png', '9d64a420-a0e9-4caf-884e-553c11affa2f.jpeg', '9a5b7354-4af0-458c-a00a-a9ca63ea486d.jpeg', '6612e28a-6ab2-46f7-a323-bccccc97e7de.jpeg', '6b86fc56-f48c-4810-9f14-5d5204c6777d.jpeg'], ['9cc5d038-51e4-460a-a0fa-f06f56290d9a.jpeg', 'cf094e3c-3ffb-422e-8b9c-e47283794e78.jpeg'], ['9d731f2e-a3c0-4613-b81b-5d68f8fcffdc.jpeg'], ['7cf5327a-d6d5-4bf0-807e-6484c52e4de1.jpeg', 'cc8065de-a4a4-411a-ab54-edfe88b80625.jpeg', '73ccb584-5607-4533-ac1b-fb8946efa43a.jpeg', 'ce61a8c5-3674-4269-9aa1-4c8dd5069d58.jpeg', 'fd481f26-6fd8-4ff8-bdc9-f42ae42fd6a1.jpeg'], ['ff2876a1-554d-4c00-b355-30f913d0b8bc.jpeg', 'c0882e07-c628-4bee-8c0a-a3f78efe755c.jpeg'], ['97a656a5-3c2e-427b-8983-de40659b2052.jpeg'], ['e924695a-131d-48bb-9002-48531581cce2.jpeg'], ['83bad747-6563-46e3-8d1f-c6840d92d93a.jpeg', '7c2401e7-3546-48a5-83ae-2ec5aea24aad.jpeg'], ['3243df96-d708-4b8d-aa28-e0e2d07adf7b.jpeg', '2213ee6a-6e53-42c1-96a5-3c68d47d7472.jpeg'], ['210e6c41-4c9d-429d-8747-056e4c18d9e1.jpeg', '6279ea35-8cc7-40c5-b505-cb45f7ad266d.jpeg'], ['4073e274-7962-410a-903c-e53f8ce921d8.jpeg', '4d60ba9b-4dd4-4f56-a19b-c74d4af922f0.jpeg', 'b395aa7c-f45f-4b79-a91a-d13415f3a9c0.jpeg', '221b8e77-9853-41c5-8305-08950e0fad54.jpeg'], ['cfccf3c0-c4e0-4d15-8412-700eb6673755.jpeg', '090235e8-d810-435d-a9c3-5649f8702e3a.jpeg'], ['7349efa6-670b-4847-b094-6015632d7927.jpeg', '635bf8f3-50c4-458e-bebd-a36d363bf4c0.jpeg', '2243ecd5-cd81-4c65-bee2-22232c16bd12.jpeg'], ['88af1193-7c73-4034-9594-e42c709eb7ba.jpeg', 'b702d0bc-64e8-49cc-8d5c-206a6e887071.jpeg'], ['12e5a7dd-80be-4726-9fd0-f21e3cebe96d.jpeg', '21ce4012-4cb3-4b0f-b5b9-1982479ae232.jpeg'], ['47b63ba7-1dba-42c8-aeb4-3b1d550a1c29.jpeg'], ['4200b526-a213-477b-91e6-f79f8617a47f.jpeg', 'c6b4a117-217b-4097-9497-89c11bf0bf5f.jpeg', '2ef69e93-5c8b-481e-9f4f-00a3f1cb0e5f.jpeg'], ['059b561a-b07e-4b54-be0a-944aabe1f87b.jpeg', '20a0232f-7eb1-4801-a80d-3e0a70c6858d.jpeg', '25bdadf3-0e52-4b10-b079-a6013d674399.jpeg'], ['4414b647-13fa-4df8-aa23-f2339e1e2513.jpeg'], ['81be695d-2cca-4b18-9dda-9b5c99ff16f1.jpeg', '84bd9ea9-50c6-4b19-a612-dd1b60b04274.jpeg'], ['90e88db7-d5f6-44d7-b042-3be037d5e744.jpeg', '81454ec5-2afd-4239-9b34-0fb4fe2f65af.jpeg', '89ad75de-032b-4fc3-963d-20f51c17d538.jpeg'], ['b6efea3e-fa1a-4609-8f84-8af9855fcffc.jpg', 'a5a64189-6962-4fb6-8fa3-9a4a4a982d56.jpg'], ['ff14e1a1-719d-4979-b3c3-7d990b86ad05.jpeg', 'de76adfb-982c-4a04-9026-19fe06d33f88.jpeg'], ['e97b23c6-c665-43da-bccc-5507d99acfc0.jpeg', 'cd14c0fb-04d1-4265-883d-fbb348451e2f.jpeg'], ['c52a5ad3-99cc-415f-bb08-a5581cb8cfaf.jpeg'], ['383d6f2a-d6b0-427f-a727-72f7b49c0601.jpeg', '6d5d6a24-6b29-4a22-a258-c1cfa8a69848.jpeg'], ['6bc14423-c7b6-4da0-81df-67fd0d194c87.jpeg', 'c937b83c-5859-4b77-966c-8843e13a2da2.jpeg'], ['536c838f-97bf-4da2-adbb-9c39057ece7d.jpeg'], ['015b39be-8b04-4a59-ac48-5c4bce3f7d8f.jpeg', 'a2b0eb07-713b-437f-aa30-4ad7de1337f1.jpeg'], ['c72d67a7-4a32-479f-988c-98d5b58382f5.jpeg', 'ccf849a2-2c86-461e-8521-2dc4366fd584.jpeg', '2dfccbcb-1b79-4fa6-8d63-251f57d807de.jpeg'], ['3f717a41-f13d-4b9b-9ad3-9f289352ed2a.jpeg', '6531c7d2-c984-426f-b222-7230779a80c2.jpeg'], ['5b716f46-eb88-4bc1-bb33-ce48b61bc12f.jpeg'], ['4ec07640-5049-4f1d-a621-42037e3b6255.jpeg'], ['5ac338e9-ce49-4500-a208-45207bb51cc3.jpg'], ['97c40da6-ff91-4497-9b03-3501c950a7c8.jpeg'], ['6e4c11c6-88cc-4241-9c5b-0faff46eeed4.jpeg'], ['d88aa466-cd71-49a7-86b2-0fe2d9ed6cf1.jpeg', 'dd94ef82-2a48-420c-866c-8eb10b21bab6.jpeg', '13785d12-8047-4d5e-b529-b0a8a0b47948.jpeg'], ['5928e43e-c1f9-4555-8da9-3b385d10afd5.jpeg'], ['9e2638af-4af4-4ad2-9a65-ce7e9668dc12.jpeg', 'da35995b-3627-4579-815e-922b6f31eadc.jpeg', '5597f5e7-26d4-4d15-8a44-cf62ed4c4d21.jpeg', '451dce51-f7d3-45c3-83fc-3b9c5bd1fff4.jpeg'], ['44550d78-bab6-4af3-a2a0-bc18a07ade38.jpeg', '8d7b4ca2-a189-41d7-8d0c-2b2935d1b2ba.jpeg', '10eb4153-239f-433f-a797-7298256059ef.jpeg'], ['f2fb44d5-172f-499f-88fe-259a14a1660a.jpeg'], ['f5eeba65-565f-4d89-8e4c-43167605e9ac.jpeg', '653dfe4a-d5da-4a0c-a589-1a87083f0592.jpeg'], ['1e320a64-beb2-4256-9ae1-b030021336d7.jpeg'], ['93c0a397-4f9c-447f-a283-fc643e39ac13.jpeg'], ['37bf31cd-31f3-4660-b29e-554b086bf642.jpeg', 'c4979203-5214-4fee-bad4-c44455ec0aad.jpeg', 'fd7dc083-9e3e-41a3-8fdd-736d8c55fbef.jpeg', 'cf45228c-97dd-4736-8f54-beee944781d6.jpeg', '185106ae-5501-4b03-9443-102fcc669474.jpeg'], ['5ceeec6b-c139-4d6c-aaca-e2489659d416.jpeg', 'c4102df7-7304-4bd0-80b2-a26a5a64b61c.jpeg', '175b4400-cfd8-44eb-aae6-d61972320497.jpeg'], ['56c42247-b7c2-4572-b2bb-7c9e59f8feb0.jpeg', 'e94d91dc-ee54-4f4a-884b-edeeab0373fd.jpeg', 'f49b3750-a96e-4b9d-a037-df206233f827.jpeg', 'e4833754-de11-4e6d-9f69-f93feb8234dd.jpeg'], ['adcb8bda-fb4b-42a9-91e5-b93ca7d15aeb.jpeg', 'a736ad01-6d48-4c88-bbe8-b47ce1facbc4.jpeg', '4592c7ea-6f7d-487e-be51-e34ea74f35dc.jpeg'], ['c8b8e1cd-37a7-4495-88a6-004fad43d0d0.jpeg'], ['5d756eea-43ae-4bd1-929a-43a852800f1a.jpeg', 'affb3d1b-cac3-44a3-8fbc-b3f3343b84ce.jpeg'], ['da3de855-4e4e-4a50-bada-57cf5c667a43.jpeg', '22b0fdd4-ea8a-4f43-bd4f-9f775c56bb22.jpeg'], ['dfed0e15-9107-42d9-bf4b-da44ec43c485.jpeg', 'fb33614f-374c-4af3-b0ca-20bec342580c.jpeg'], ['88f815d3-0913-4456-a261-7b7ed9963cfb.jpeg', 'e0e2d8f6-a35e-451b-9f39-cd271d320ffd.jpeg'], ['c8d00cbb-a79d-4449-82a4-7400791ae600.jpeg', 'f94b34f8-7f49-4b4e-aed5-10b2552202e6.jpeg'], ['6a813760-fd4d-48a0-821e-b3b8ff099e0b.jpeg'], ['83f6a120-3b6c-4749-9596-ebb1fad62855.jpeg', 'b2cbbdd3-e2dc-4ac9-937c-445f23dd663c.jpeg'], ['4292097b-3d85-4c53-a606-0389c9956b0e.jpeg'], ['6ce234bb-f068-49bc-a9fd-01c1b9fa76bf.jpeg'], ['7bfedccf-8a3b-4c70-a7a1-00344664c71b.jpeg'], ['5fd0e9fa-2283-40c6-9c86-fb16c27edfb0.jpeg', '5c7f194c-a620-460e-a5bd-848b65bc0f3b.jpeg'], ['3cfc7ab3-3489-40b8-b48d-d3dfaa059b99.jpeg'], ['a85e49a7-698d-45b3-906e-54f0fdd63f49.jpeg', '67404350-686c-4d4e-9741-aeda4950ab04.jpeg', 'd8a4aa99-fae1-44c8-8c7f-99a714850889.jpeg'], ['2cd68479-1599-49ec-a8b0-7091287c40b0.jpeg', '8380ac3b-8a9e-4e8c-b712-38a86003c649.jpeg'], ['bf396aee-ee86-4103-829d-01b4c650e49e.jpeg'], ['d90d8b9e-d822-43ab-a308-6063efe01960.jpeg'], ['ddc068ee-9fc2-4578-8e7c-a5726a81fa861680255193708-1dab8cfb-1b3f-4480-b34d-4f45d52b4982.jpeg', 'cde2782a-2d3c-4c57-8c42-cbd1291d83c91680255193708-b75bf1b4-523b-45fa-908a-0fb7a9138f21.jpeg'], ['5118e4d0-94aa-4855-a13c-2b36456692c91681302646697-9aa2817a-661b-427d-a8d3-c36fbaad8b7b.jpeg', '7418d2ef-ea37-48b4-8c1c-4d31c3f074001681302646697-8141d9e3-6f40-4c67-bcc1-35ff5aa392fa.jpeg', 'f3fb9dfc-d8ff-46b1-ad2c-15ddc1eed41f1681302646697-83bc34d6-37bf-4546-9084-a21c1f189a7a.jpeg'], ['00ef21bd-0e35-4237-8281-60a0a5c9baeb1681302673465-4850267c-51d6-4ede-b592-11bf904f306a.jpeg', 'dcb6ce6a-7cc0-4852-bd07-3880a7776b121681302673465-fabe856a-3cb1-48ae-b6ef-87de30ec9593.jpeg', '77b44690-4f7f-4315-b457-1bcd4b647c701681302673465-333cd7fa-0dd5-429a-8b4d-54a9fd2ecce6.jpeg'], ['7f665e6d-2272-4ec0-b689-d935c4761c9b1681302654995-d62d462c-c19d-426b-8051-1d6666537e94.jpeg', 'd835da9f-438c-4582-85c6-db5de8fff2661681302654995-bcb238f4-d978-458d-92aa-49b0df4d1f7f.jpeg', 'c577dc42-2324-4020-9b24-20cb32002f451681302654995-865580bd-5fef-4f07-ae0d-b65eb8b56f71.jpeg', '80654523-d780-4294-82f7-d4c9182069311681302654995-c2ac5213-6bd8-4ab7-bceb-7a2ac0450c5d.jpeg'], ['7bbbe4e1-6502-4f63-8a77-2400b263831c1681302698110-e28538a8-d247-4d66-aa6c-cd63513fcb3b.jpeg', '1a5bc6b9-2e70-4bf4-a732-0878b8de386f1681302698108-3f0ada35-9ac7-45d5-8c1b-e363044be805.jpeg', '1071df89-0dfd-4542-9c11-019dd85b78941681302698108-efb3100c-6822-4b3d-b6c6-3e78cded4610.jpeg', 'e0ddc136-ddab-49da-8b42-c65c503c2cd91681302698110-236cedec-79e1-49d6-820c-5158dabd3883.jpeg'], ['bb1837eb-b3a3-44c1-9b9a-05bcfc69b0c61681302632542-96c3f06d-89c3-48d0-80d8-b6bb3f69ba24.jpeg', 'efdd251c-6bcf-464d-94d9-3194eeabd0d31681302632542-66cab99b-1541-406b-84ff-5934744bee03.jpeg'], ['2cba08ea-e244-4d17-b348-61c0a67194e2.jpg'], ['17a710dc-7341-4a33-853a-ef4c11c96e17.jpg', 'f01ed525-e48e-42bc-a004-4db972f883a7.jpg'], ['7f79a3f1-5995-4386-b9fc-cfd0e0332587.jpg', '958eb1dd-d127-4c02-8ab6-eb2c1f127efc.jpg', 'a18b6e81-0582-4cdc-8f0a-d9e908adf17f.jpg', '02cfed7c-cbd4-4c72-b68a-cbc8ba69874c.jpg'], ['5fb20939-05ed-4638-a9c1-1d2fbb4ad045.jpg', 'f791fb64-4218-48d7-a44a-2d7b53af4740.jpg', '238a1bc4-0720-4b21-be6f-033ca8e33003.jpg'], ['76642c1d-a88a-4c38-98a2-944c6794442f.jpg', '62685740-27a0-4030-a562-fda5c5545cde.jpg']]",15.0,9.0,24.0,,,,,,,,,,,,
